time/total_timesteps,train/value_loss,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/loss,phase
503808,0.0183872824389254,2450.0,-0.0007112725172191,-0.0006700760692183,0.0087722996249794,1
505856,0.1533547933373484,2460.0,-1.6191042959690093e-07,-0.0006225453944352,0.0005534382653422,1
507904,0.0355012128246016,2470.0,-0.0012767869600793,-0.0003183011049259,0.0105745662003755,1
509952,0.0952978621397051,2480.0,-1.604494173079729e-07,-0.0002409592116237,0.0016285898163914,1
512000,0.0750867209193529,2490.0,7.077469490468504e-08,-0.0002434969543173,0.1175338625907898,1
514048,0.0962750913745367,2500.0,-8.707866072654724e-09,-0.0002772221290797,0.0003715410421136,1
516096,0.1644454113527899,2510.0,-5.3434632718563086e-08,-0.0002086187590975,0.0960021317005157,1
518144,0.2973109056038083,2520.0,3.201421350240707e-09,-0.0002292329272677,0.2223628461360931,1
520192,0.2188342066394398,2530.0,-5.988986231386662e-08,-0.0002341448343941,0.1107161939144134,1
522240,0.1226129258109722,2540.0,-3.7747668102383614e-08,-0.0002566179260611,0.001122077461332,1
524288,0.6977132235653698,2550.0,-1.8125865608453753e-08,-0.0002557212865212,0.2644096314907074,1
526336,0.0670793726028932,2560.0,-1.0512303560972212e-08,-0.0002306708773176,0.0250857416540384,1
528384,0.101677992704208,2570.0,-1.0419171303510666e-08,-0.0002631607581861,0.0754696726799011,1
530432,1.012721670162864,2580.0,-1.4633405953645708e-08,-0.0002360511527513,0.5289508104324341,1
532480,0.5532649440516252,2590.0,-2.1985033527016642e-08,-0.000236332042914,0.1085000559687614,1
534528,0.0033935286450287,2600.0,-9.102514013648033e-08,-0.0002559979831858,0.0007094740285538,1
536576,0.8493499440141022,2610.0,-1.2980308383703232e-08,-0.0002223511331976,0.2128751277923584,1
538624,0.2386557720834389,2620.0,-9.388895705342292e-09,-0.0002117221498338,0.0017269102390855,1
540672,0.0593907561546075,2630.0,-4.8481160774827e-08,-0.0002048546441073,0.000651934184134,1
542720,1.2095199129311367,2640.0,9.196810424327851e-10,-0.0002372083003137,0.2088347226381302,1
544768,0.0009385512658809,2650.0,-3.246357664465904e-07,-0.0002917038113082,0.0004474034940358,1
546816,0.2006844536939752,2660.0,-8.09086486697197e-10,-0.0002298275247085,0.0949697494506836,1
548864,0.0913522364040545,2670.0,4.575122147798538e-09,-0.0002108190667058,0.0986037328839302,1
550912,0.0155171037884429,2680.0,-6.623391527682543e-07,-0.0002607780261314,0.0022927427198737,1
552960,0.0343724954537265,2690.0,-2.099259290844202e-07,-0.0002919163580372,0.0006594449514523,1
555008,0.0854306560300756,2700.0,-2.985179889947176e-08,-0.000259489340533,0.0088799698278307,1
557056,0.0372184582498448,2710.0,-3.17627564072609e-07,-0.0002560718397944,0.0028275996446609,1
559104,0.036512805448001,2720.0,-3.7823338061571125e-08,-0.000260814070134,0.0005930295446887,1
561152,0.2811678986879997,2730.0,-1.1548399925231934e-08,-0.0002210212736827,0.2535163164138794,1
563200,0.0338799505796487,2740.0,-8.41973815113306e-09,-0.0002502757217371,0.0003465144836809,1
565248,0.0977724943521025,2750.0,-4.2904866859316834e-08,-0.0002580569340352,0.002919306512922,1
567296,0.121983112845919,2760.0,-7.288181222975255e-08,-0.0002455323090543,0.0083480300381779,1
569344,0.0206939022365986,2770.0,-2.709741238504649e-07,-0.0003119844332104,0.0372885502874851,1
571392,0.0951645162953354,2780.0,-2.0023435354232787e-09,-0.0003045004621526,0.0006668965215794,1
573440,0.0314064239842991,2790.0,-2.028245944529772e-07,-0.0002899499817431,0.0005426864954642,1
575488,0.0035861417411751,2800.0,-2.2817403078079226e-07,-0.0002903048665757,0.0052114138379693,1
577536,0.038969034900947,2810.0,-0.00082906462776,-0.0001851676006481,0.0694842264056205,1
579584,0.0319497702050284,2820.0,3.651948645710945e-08,-0.0002084969972202,0.0010755605762824,1
581632,0.0003517072450904,2830.0,-4.699686542153358e-08,-0.0002251640666145,0.0002270609838888,1
583680,0.074464679383891,2840.0,-1.4674151316285133e-08,-0.0002156924936571,0.0038379034958779,1
585728,0.3780665824429888,2850.0,-2.6117777451872825e-08,-0.0001999800992052,0.5897209644317627,1
587776,0.3976137623772956,2860.0,6.769550964236259e-09,-0.000204479468266,0.2327707260847091,1
589824,0.0298951126897009,2870.0,-0.0005309629777912,-0.0001675123574386,0.0039173737168312,1
591872,0.1072652207756618,2880.0,-2.0687002688646315e-08,-0.0001728594614178,0.2066424936056137,1
593920,0.0047559656199155,2890.0,-4.8690708354115486e-08,-0.0001576027596456,0.0013406353536993,1
595968,0.0384901460402034,2900.0,-5.151377990841864e-10,-0.0001591706406543,0.0062236743979156,1
598016,0.1794030649412889,2910.0,-5.704350769519806e-09,-0.0001681907477177,0.0596117861568927,1
600064,0.155608263691829,2920.0,4.4004991650581365e-09,-0.000163009192147,0.0747516229748725,1
602112,0.0309841675953066,2930.0,-3.9720907807350164e-08,-0.0001807751359592,0.0003042067983187,1
604160,0.186972954616067,2940.0,-9.546056389808654e-10,-0.0001777312862031,0.0041092648170888,1
606208,0.1208945815487823,2950.0,-1.6140984371304513e-08,-0.0001926579643622,0.0946091786026954,1
608256,0.4761133305539261,2960.0,4.9476511776447304e-09,-0.0001874261786724,0.2327718734741211,1
610304,0.1409255057136761,2970.0,-2.3312168195843697e-08,-0.0001883951410491,0.113977275788784,1
612352,0.1516000480572984,2980.0,-8.335337042808532e-09,-0.0001758711910952,0.1083127036690712,1
614400,0.0336084497808769,2990.0,-7.00878445059061e-08,-0.000190830887368,0.0022851657122373,1
616448,0.0305552157929923,3000.0,-9.320792742073537e-08,-0.0001873879156846,0.0015491395024582,1
618496,0.5654663277848158,3010.0,9.196810424327851e-10,-0.0001647101584239,0.4094091355800628,1
620544,0.0079670829272799,3020.0,-1.2910459190607072e-08,-0.0001812458274798,0.0006013619713485,1
622592,0.0032338860624349,3030.0,-3.1583476811647416e-08,-0.000156720310224,0.0001285137259401,1
624640,0.0750828418273158,3040.0,-3.01748514175415e-08,-0.0002157623212042,0.0556910224258899,1
626688,0.1476047276999452,3050.0,-1.3050157576799392e-08,-0.0001805491412596,0.0936734229326248,1
628736,0.0492411689552682,3060.0,5.919719114899635e-09,-0.0001894915112643,0.0017460462404415,1
630784,0.1258771892647928,3070.0,6.397021934390068e-09,-0.0001906306159071,0.080049954354763,1
632832,0.0030772655625696,3080.0,-1.1530937626957893e-07,-0.0001981815030376,0.0014962705317884,1
634880,0.1162260784476529,3090.0,-3.0192313715815553e-08,-0.0002293023075253,0.006156769581139,1
636928,0.0917423696941114,3100.0,-7.047783583402633e-08,-0.0002400355713689,0.0020118143875151,1
638976,0.0053678545016737,3110.0,-8.156639523804189e-08,-0.0001906188024804,0.0012865783646702,1
641024,0.0060318830423057,3120.0,-1.033127773553133e-07,-0.0002553309746872,0.0021719415672123,1
643072,0.185873510386591,3130.0,-6.931077223271133e-08,-0.0002092473343509,0.0015495531260967,1
645120,0.1711691419739509,3140.0,-4.9115624278783796e-08,-0.0002492502224413,0.0034389218781143,1
647168,0.0042876226390944,3150.0,-6.188638508319855e-08,-0.0001921296901855,0.0015530803939327,1
649216,0.0910430438249022,3160.0,-5.200272426009179e-08,-0.0002504711110304,0.0018713087774813,1
651264,0.2377234563027741,3170.0,-4.137400537729263e-08,-0.0002888999606511,0.2488153576850891,1
653312,0.0807318981671414,3180.0,-1.6923877410590649e-07,-0.0002730699594394,0.0937494114041328,1
655360,0.1486679911246028,3190.0,-6.2666367739439e-08,-0.0003292990204499,0.0007280565332621,1
657408,0.2377625815453939,3200.0,-1.4895340427756311e-08,-0.0002843232741724,0.3746407628059387,1
659456,0.1107649705360017,3210.0,-5.5116834118962287e-08,-0.0002887751979869,0.0001486250694142,1
661504,0.0978749177083955,3220.0,-8.881906978785992e-08,-0.000333556595433,0.0017933209892362,1
663552,0.6559050294803456,3230.0,-1.1083902791142465e-07,-0.0003151845106913,0.887546181678772,1
665600,0.0890632713977538,3240.0,-1.7186684999614957e-07,-0.000326896412298,0.1520290225744247,1
667648,0.2008390804214286,3250.0,-5.855690687894821e-08,-0.0003061248640733,0.0874256119132042,1
669696,0.0772974171077294,3260.0,-5.6583667173981675e-08,-0.0003408871569263,0.1185420602560043,1
671744,0.1810541598941199,3270.0,-0.0004438425647094,-0.0002842436213541,0.0021835612133145,1
673792,0.2603068732831161,3280.0,-7.206108421087265e-09,-0.0002302496814081,0.0046209427528083,1
675840,0.0021351977042286,3290.0,-1.1362135410308836e-08,-0.0003029481620615,0.0001291874068556,1
677888,0.1239566493502934,3300.0,-1.1778902262449265e-07,-0.0002806834629154,0.0035396986640989,1
679936,0.4764725143992109,3310.0,4.854518920183182e-09,-0.0003626188245107,0.1728370636701584,1
681984,0.0054709985124645,3320.0,-0.0009610276727471,-0.0002413008973235,0.0034212318714708,1
684032,0.0750146429134474,3330.0,-2.2404128685593604e-08,-0.0002108807588228,0.0017951875925064,1
686080,0.0702747842122335,3340.0,-2.694083377718925e-07,-0.0002097034264807,0.0755881518125534,1
688128,0.1172157970344414,3350.0,-4.8917718231678014e-08,-0.0002105800367644,0.1287784129381179,1
690176,0.2655236899736337,3360.0,-2.0244624465703965e-08,-0.0002010863745454,0.1078833639621734,1
692224,0.180967957683606,3370.0,1.0360963642597198e-08,-0.0001809197096008,0.1411861777305603,1
694272,0.031684753306763,3380.0,-2.5893677957355977e-08,-0.0002275648648719,0.0038384112995117,1
696320,0.0140136662623262,3390.0,-4.3318141251802454e-08,-0.0002026282263614,0.0121644055470824,1
698368,0.1290409617060504,3400.0,-9.343493729829788e-08,-0.0002003443221838,0.0008163793827407,1
700416,0.4536789329256862,3410.0,-7.945345714688301e-09,-0.0001981541019631,0.3611930906772613,1
702464,0.0305507141469206,3420.0,-2.1724263206124305e-07,-0.0002023789054874,0.0002915728546213,1
704512,0.1163196711708224,3430.0,-2.2561289370059972e-08,-0.0002267219848363,0.0001156116049969,1
706560,0.7120756356976926,3440.0,-5.238689482212067e-10,-0.0002366467355386,0.7198799252510071,1
708608,0.078056804861626,3450.0,-4.78816218674183e-08,-0.0002438498677292,0.0907389670610427,1
710656,0.131142862951674,3460.0,-2.402346581220627e-07,-0.0002173453875002,0.11460842192173,1
712704,0.2249671024219424,3470.0,-3.300374373793602e-08,-0.0002401945374003,0.0010115541517734,1
714752,0.2135262895433697,3480.0,-2.8643989935517312e-08,-0.0002332286263481,0.1148927882313728,1
716800,1.3542960633378245,3490.0,-2.724118530750274e-09,-0.0002113890273903,0.0171374287456274,1
718848,0.0059344496876292,3500.0,-0.000737250741804,-0.000190329335237,0.0023731042165309,1
720896,0.1267967315950954,3510.0,8.49831849336624e-10,-0.000181743300709,0.0126352254301309,1
722944,0.0441899973719046,3520.0,-1.3899989426136018e-08,-0.000191701042786,0.0002805225085467,1
724992,0.2554325276360032,3530.0,-4.58909198641777e-08,-0.0001704873384369,0.4295184314250946,1
727040,0.2242372609616723,3540.0,-0.0001432900317013,-0.0001645483736865,0.2068211436271667,1
729088,0.4710495768958935,3550.0,1.5483237802982331e-09,-0.0001737156662784,0.0018613761058077,1
731136,0.1132752608562441,3560.0,-5.384208634495735e-09,-0.000146823025716,0.0003276589559391,1
733184,0.7302755999320653,3570.0,-1.3777753338217736e-08,-0.0001717274282782,0.7353983521461487,1
735232,0.011561741301557,3580.0,-3.539607860147953e-08,-0.0001778322608515,0.0009011961519718,1
737280,0.3658111386874225,3590.0,2.5576446205377577e-08,-0.0001727662916891,0.0953332036733627,1
739328,0.0093840427922259,3600.0,-9.050127118825912e-08,-0.0001636981331103,0.0004983426188118,1
741376,0.1538264809030806,3610.0,-4.150206223130226e-09,-0.0002103489867295,0.0021248555276542,1
743424,0.1432388747693039,3620.0,-4.74101398140192e-08,-0.0001959425793756,0.130192220211029,1
745472,0.1088193169056467,3630.0,-2.3719621822237972e-08,-0.0001827995711209,0.0008409804431721,1
747520,0.0051438963469991,3640.0,-4.014116711914539e-07,-0.0001972441294128,0.0002024288842221,1
749568,0.0292345952313553,3650.0,-7.04370904713869e-08,-0.0002022875105467,0.0002030815230682,1
751616,0.0588305819666857,3660.0,-4.602770786732435e-08,-0.000189513494115,0.1156349256634712,1
753664,0.0473755750777854,3670.0,-2.1149753592908385e-07,-0.0001780031516318,0.0001003313373075,1
755712,0.2378508722569677,3680.0,-1.691514626145363e-08,-0.000219225830915,0.2099758088588714,1
757760,0.1638807956485834,3690.0,2.962769940495491e-09,-0.0002020079025896,0.0058547528460621,1
759808,0.3248947491112631,3700.0,1.1373776942491532e-08,-0.0001663193819695,0.2946053445339203,1
761856,0.0251291432770813,3710.0,-4.3379259295761585e-08,-0.0002273780948598,0.0009369533509016,1
763904,0.0373282042768551,3720.0,-5.253823474049568e-08,-0.0002005610662308,0.0331590883433818,1
765952,0.0223042108562367,3730.0,-5.023321136832237e-08,-0.0002460673333189,0.0049461279995739,1
768000,0.7158837725408376,3740.0,-1.6414560377597812e-08,-0.0002271828658194,0.4602497518062591,1
770048,0.0574534369763568,3750.0,-0.0007266426109708,-0.0002088466797431,0.0012022678274661,1
772096,0.140732507132634,3760.0,-1.2837117537856105e-07,-0.0001508705117885,0.1047875136137008,1
774144,0.0478046111387811,3770.0,-4.027970135211945e-09,-0.0001371035568809,0.0019700406119227,1
776192,0.490313580824295,3780.0,-1.7462298274040222e-10,-0.0001724887786622,0.1090449541807174,1
778240,0.0061498137640228,3790.0,-3.604218363761902e-08,-0.0001570777429151,0.0041692005470395,1
780288,0.1730785681254928,3800.0,-1.4330726116895677e-08,-0.0002010001000599,0.0475892685353755,1
782336,0.1628995937144282,3810.0,-4.569301381707191e-09,-0.0001829282509788,0.0005881746765226,1
784384,0.1426449047175992,3820.0,-2.596061676740646e-09,-0.0001666048250626,0.0155155966058373,1
786432,0.0687785637986962,3830.0,-1.5186378732323645e-08,-0.0001864812993517,0.0095597198233008,1
788480,0.2461370537913353,3840.0,-1.6734702512621883e-08,-0.0001560588103529,0.0088539496064186,1
790528,1.3295050002401694,3850.0,-1.862645149230957e-09,-0.0001974509052161,0.7581185698509216,1
792576,0.1814016427328169,3860.0,-7.721828296780587e-08,-0.0001818964616177,0.0023196672555059,1
794624,0.2628315861200462,3870.0,9.988434612751008e-09,-0.0002204160962719,0.1076849848031997,1
796672,0.0850332339061424,3880.0,-4.0410668589174754e-08,-0.0002386384228884,0.1751090735197067,1
798720,0.0247030797185289,3890.0,-1.690234057605267e-07,-0.0002375450136241,0.0013084961101412,1
800768,0.5199765154102352,3900.0,-1.8544960767030717e-08,-0.0002300978439961,0.0030543117318302,1
802816,0.0582455506759288,3910.0,-1.0508229024708273e-07,-0.0002038841270405,0.0029472496826201,1
804864,0.0034816955928363,3920.0,-1.7639249563217166e-07,-0.0002437264516629,7.527023990405723e-05,1
806912,0.0020224491529006,3930.0,-1.101754605770111e-07,-0.0002675634154002,0.0006959934253245,1
808960,0.2335843989887507,3940.0,-4.486064426600934e-08,-0.0002833356658811,0.268240749835968,1
811008,0.6240949989354704,3950.0,-4.4819898903369904e-08,-0.0002411213587038,0.0037668279837816,1
813056,0.0328262494404498,3960.0,-3.021443262696267e-07,-0.0003105687133938,6.389580084942281e-05,1
815104,0.234546692672302,3970.0,-1.6369158402085306e-07,-0.000241489680593,0.003254274604842,1
817152,0.1315650531003484,3980.0,-7.015187293291092e-08,-0.0002742766329902,0.0216829050332307,1
819200,0.1571113761368906,3990.0,-1.1688098311424257e-07,-0.000314741305192,0.1503565460443496,1
821248,0.241473258723272,4000.0,-0.0004430346540175,-0.0002399689052253,0.0029514257330447,1
823296,0.0036932387476554,4010.0,-1.8626451492309571e-10,-0.0002324427987332,0.005741084460169,1
825344,0.4145447621980566,4020.0,-5.7392753660678864e-08,-0.0001987158893825,0.4451339244842529,1
827392,0.0874515640847675,4030.0,4.851608537137508e-09,-0.0002036385298197,0.1194943785667419,1
829440,0.0071931986662093,4040.0,-1.1822849046438933e-07,-0.0001943998706337,0.0017288228264078,1
831488,0.0850256577412437,4050.0,-7.89412297308445e-08,-0.0002117752759659,0.0009598330943845,1
833536,0.0800071912351995,4060.0,-4.8556830734014514e-08,-0.0002676409018022,0.0945285335183143,1
835584,0.2738462217774213,4070.0,-1.197622623294592e-07,-0.0001834925595176,0.0026103472337126,1
837632,0.1030182169139152,4080.0,-6.503250915557146e-08,-0.0002449146817525,0.0008640516898594,1
839680,0.0333837615902666,4090.0,-1.2206146493554116e-08,-0.0002326389321751,0.0038709307555109,1
841728,0.3710488268668996,4100.0,-6.519258022308348e-10,-0.0002075920494462,0.1646618843078613,1
843776,0.1804706789291231,4110.0,-2.4796463549137112e-09,-0.0002505231897885,0.0075125587172806,1
845824,0.0705569241288685,4120.0,-8.30809585750103e-07,-0.0002369674421061,0.0750255659222602,1
847872,0.0646084325842366,4130.0,-1.646287273615599e-07,-0.0002146897892089,0.0006623420631513,1
849920,0.1269263321017206,4140.0,-3.782508429139853e-07,-0.0002278489642776,0.0011074418434873,1
851968,0.2586501309502637,4150.0,-2.1641608327627186e-08,-0.0002456903528582,0.0029053285252302,1
854016,0.1805455451729358,4160.0,1.2491364032030104e-08,-0.0002132853875082,0.0932085737586021,1
856064,0.1129703978003817,4170.0,-2.73226760327816e-08,-0.0002326384133993,0.0021606106311082,1
858112,0.1694676864637586,4180.0,-1.1031515896320345e-07,-0.0002191448471421,0.0012043949682265,1
860160,0.0013390315769811,4190.0,-3.737164661288261e-07,-0.0002443997178488,2.5183109755744223e-05,1
862208,0.1280920762863388,4200.0,1.4371471479535105e-08,-0.0002114827117111,7.590564928250387e-05,1
864256,0.034195318107595,4210.0,-3.6506098695099353e-07,-0.0002458194567225,0.0004479930503293,1
866304,0.0031929977913023,4220.0,-1.3937533367425202e-07,-0.0002348153317143,0.0032317941077053,1
868352,0.8638598269724753,4230.0,5.8935256674885756e-08,-0.0002262421667182,0.0988678112626075,1
870400,0.1679975365437712,4240.0,9.58680175244808e-09,-0.0002459915207509,0.1161677688360214,1
872448,0.0310399013704227,4250.0,-9.195646271109581e-08,-0.0002262601023176,0.0003344784199725,1
874496,0.1438879916619043,4260.0,-3.83937731385231e-08,-0.0002616065525216,0.0006940478342585,1
876544,0.0010416206478112,4270.0,-9.414448868483304e-07,-0.0003112935235549,0.0003730354073923,1
878592,0.905148732289672,4280.0,-0.000989505148027,-0.0002240433985207,0.5803080797195435,1
880640,0.0653822875343394,4290.0,-2.604792825877666e-09,-0.0002000567677896,0.0021650488488376,1
882688,0.115071375667685,4300.0,4.831235855817794e-10,-0.000171442980536,0.1173128858208656,1
884736,0.1380848946679179,4310.0,-4.627509042620659e-09,-0.0001934358549988,0.0038598529063165,1
886784,0.4310475961319753,4320.0,-3.323657438158989e-09,-0.000194736243975,0.5974466800689697,1
888832,0.4825705359893618,4330.0,-7.1013346314430245e-09,-0.0001774385622411,0.0011912973131984,1
890880,0.021876078445166,4340.0,-2.250890247523785e-08,-0.0002006738086492,0.0001053347077686,1
892928,0.0739934683540923,4350.0,4.173489287495613e-09,-0.0002019519872192,0.0007165986462496,1
894976,0.1158259073965382,4360.0,1.899024937301874e-09,-0.000179018030758,0.1073794066905975,1
897024,0.0348404730619222,4370.0,-1.7078127712011336e-08,-0.0002107744097884,0.0013898353790864,1
899072,0.1931667276418011,4380.0,-1.4842953532934189e-08,-0.0002017967564825,0.00108348345384,1
901120,0.2058211993684381,4390.0,3.492459654808044e-09,-0.0001929069512698,0.1755030155181884,1
903168,0.0576567908256038,4400.0,9.546056389808656e-09,-0.00020229508591,0.0016708625480532,1
905216,0.0529131986371794,4410.0,-2.7980422601103785e-08,-0.0002021801668888,0.1039598286151886,1
907264,0.0031085300356608,4420.0,-3.824243322014809e-09,-0.0002173895329178,0.0001672364160185,1
909312,0.0045772352403673,4430.0,-7.497146725654603e-09,-0.0002220899361418,1.2690276889770756e-05,1
911360,0.3765130020850847,4440.0,1.32131390273571e-09,-0.0001771927811205,0.0019629683811217,1
913408,0.254975591981929,4450.0,1.979060471057892e-09,-0.0002023453047513,0.3405599296092987,1
915456,0.0017767057335731,4460.0,-1.850712578743696e-08,-0.0002174670929889,0.0009755420614965,1
917504,0.0059522062998439,4470.0,4.080357030034065e-09,-0.0002249327861136,0.0034523566719144,1
919552,0.4823830342909787,4480.0,-3.9581209421157836e-10,-0.0001621573863303,0.3852483928203583,1
921600,0.0656855950743192,4490.0,-8.166534826159478e-09,-0.0001957981383384,0.0024033274967223,1
923648,0.0619856736960173,4500.0,-8.213100954890251e-09,-0.0002165250662073,0.079960286617279,1
925696,0.0826742017317883,4510.0,-1.4924444258213042e-08,-0.0002571715380327,0.0675780549645423,1
927744,0.0724610853387275,4520.0,-4.2043393477797506e-08,-0.0001960717339898,0.0021648292895406,1
929792,0.2315400149032939,4530.0,-2.514570951461792e-09,-0.0002216637594756,0.0642188042402267,1
931840,0.3588251403751201,4540.0,1.4778925105929377e-08,-0.0002770855826383,0.1015103235840797,1
933888,0.0102139493035792,4550.0,-2.8638169169425966e-09,-0.0002288925177708,0.0003873801324516,1
935936,0.1635203259182162,4560.0,1.2165401130914687e-09,-0.0002693177142646,0.0806333050131797,1
937984,0.0285201105185478,4570.0,-2.4569453671574594e-08,-0.0002133362208041,0.0031240207608789,1
940032,0.0968485891236923,4580.0,4.6563218347728255e-08,-0.0002111724043061,0.115722507238388,1
942080,0.0021652535578141,4590.0,-4.88420482724905e-08,-0.0002105287179801,0.0012255326146259,1
944128,0.2821036061024642,4600.0,-2.700835466384887e-09,-0.000221653875451,0.280811458826065,1
946176,0.0072963615617481,4610.0,-3.7834979593753815e-10,-0.0002290525000717,0.0012446449836716,1
948224,1.0027150275040184,4620.0,-4.540197551250458e-09,-0.000223724233183,0.1743182688951492,1
950272,0.003230176440411,4630.0,-1.0000658221542837e-07,-0.0002442184486426,0.0004492391308303,1
952320,0.0525212721375282,4640.0,1.6280682757496833e-08,-0.0002255302861158,0.0008716945303604,1
954368,0.0805672018504992,4650.0,-9.470386430621146e-09,-0.0002264494183691,0.0004858986067119,1
956416,0.0887917766420287,4660.0,3.868481144309044e-08,-0.0002479658491211,0.002112272195518,1
958464,0.1102455879499757,4670.0,-3.8236612454056745e-08,-0.0002502955736417,0.0001418645842932,1
960512,0.0927121363953119,4680.0,5.863257683813572e-08,-0.0002555726969148,0.0047347210347652,1
962560,0.2410921171729569,4690.0,-1.1810334399342536e-08,-0.0002612841988593,0.1189561784267425,1
964608,0.0409930596189951,4700.0,-2.3283064365386963e-08,-0.000217694051571,0.0002294097212143,1
966656,0.1900722180656885,4710.0,-0.0005320745520293,-0.0002081857777739,0.1527149528264999,1
968704,0.0286363228031405,4720.0,2.5934423319995404e-08,-0.0001681043837379,0.0001642266433918,1
970752,0.0056210848364571,4730.0,7.753260433673858e-09,-0.0001493015399319,0.0074830590747296,1
972800,0.0091293441630114,4740.0,-3.213062882423401e-09,-0.0002115377939844,0.0038121135439723,1
974848,0.0881081976840505,4750.0,-1.6263220459222792e-08,-0.0001774583999576,0.0996211841702461,1
976896,0.0030952160866945,4760.0,-2.1536834537982942e-10,-0.0001538054102638,0.0005507793393917,1
978944,0.2373435935332963,4770.0,-1.0151416063308716e-08,-0.0001856314593169,0.0034652466420084,1
980992,0.2021703991704271,4780.0,1.4505349099636076e-08,-0.0001660791402173,0.2216865867376327,1
983040,0.0350535905043216,4790.0,-1.9907020032405855e-09,-0.0001845984772444,0.002051759045571,1
985088,0.6426423240242002,4800.0,-1.4393590390682224e-07,-0.0001902660713312,0.1921457052230835,1
987136,0.0773481078713302,4810.0,-8.899951353669167e-09,-0.0001661648540903,0.1944229155778885,1
989184,0.0023371798481548,4820.0,-1.9348226487636565e-08,-0.0001928380743265,2.6274357878719456e-05,1
991232,0.6284137122856919,4830.0,9.196810424327851e-10,-0.0002018749659328,0.3664633929729461,1
993280,0.0062999778883749,4840.0,-2.930464688688517e-08,-0.000178709022839,0.0016981341177597,1
995328,0.0522119133087471,4850.0,-5.582114681601525e-09,-0.0001717742650725,0.0002336107572773,1
997376,0.1890665439728764,4860.0,-2.037268131971359e-09,-0.0001537845029815,0.0036176615394651,1
999424,0.0033597690333408,4870.0,-5.704350769519805e-10,-0.0002391313240877,0.0004626545414794,1
1001472,0.0480397730611002,4880.0,-6.926711648702621e-09,-0.0001900243480122,0.0008381259394809,1
